Prefecture,City,District,Name,Population,Capacity,Updated,Notes,Source,LatLng,Color
新潟県,長岡市,与板町本与板2380番地1,志保の里荘,40,80,4月15日 16:00,,"新潟県内の避難所状況
新潟県災害対策本部より","37.556301,138.809006",measle_turquoise
新潟県,長岡市,今朝白2丁目8番18号,長岡市高齢者センターけさじろ,68,68,3月29日 0:00,,新潟県内の避難所状況,"37.449799,138.858994",measle_turquoise
新潟県,長岡市,大字日越185番地2,ロングライフセンター,44,70,4月15日 16:00,,"新潟県内の避難所状況
新潟県災害対策本部より","37.439301,138.779007",measle_turquoise
新潟県,長岡市,寺泊金山170番地3,長岡市老人憩いの家「夕映荘」,16,16,4月15日 16:00,,"新潟県内の避難所状況
新潟県災害対策本部より","37.624001,138.757004",measle_turquoise
新潟県,長岡市,新産２丁目１-９,新産体育館,57,233,4月15日 16:00,,"新潟県内の避難所状況
新潟県災害対策本部より","37.438099,138.794006",measle_turquoise
新潟県,長岡市,曲新町564番地3,長岡市南部体育館,194,194,4月15日 16:00,,"新潟県内の避難所状況
新潟県災害対策本部より","37.420200,138.848007",measle_turquoise
新潟県,長岡市,曲新町566番地7,長岡市高齢者センターみやうち,55,55,4月15日 16:00,,"新潟県内の避難所状況
新潟県災害対策本部より","37.419800,138.848007",measle_turquoise
新潟県,長岡市,東蔵王2丁目2番72号,長岡市北部体育館,115,115,4月15日 16:00,,"新潟県内の避難所状況
新潟県災害対策本部より","37.469799,138.858002",measle_turquoise
新潟県,阿賀野市,畑江２３番地,五頭連峰少年自然の家,63,200,4月15日 16:00,,"新潟県内の避難所状況
新潟県災害対策本部より","37.821701,139.313004",measle_turquoise
新潟県,魚沼市,吉田1144,魚沼市地域振興センター,41,150,4月15日 16:00,,"新潟県内の避難所状況
新潟県災害対策本部より","37.224098,138.981995",measle_turquoise
東京都,港区,芝浦,民家,5,,3月21日 3:18,,,,measle_turquoise
柴田郡,柴田群柴田町,槻木駅西,槻木障害学習センタ?,2,,3月18日 7:27,0224-56-1997,,,measle_turquoise
柴田郡,柴田郡,柴田町北船岡1-2-1,仙南中央病院,,,3月22日 11:39,0224-54-1210　　食糧、医薬品、燃料がありません（緊急）,,,measle_yellow
栃木県,下都賀郡壬生町,大字上稲葉1056-8,嘉陽ヶ丘ふれあい広場,16,,4月12日 15:00,,栃木県HP,,measle_turquoise
栃木県,大田原市,福原1411-22,ふれあいの丘青少年研修センター,84,,4月12日 15:00,,栃木県HP,,measle_turquoise
栃木県,宇都宮市,不動前1-3-14,北関東綜合警備保障株式会社,17,,4月12日 15:00,,,,measle_turquoise
栃木県,宇都宮市,中里町182-1,上河内生涯学習センター,5,,4月12日 15:00,,栃木県HP,,measle_turquoise
栃木県,宇都宮市,福岡町1074-1,宇都宮市サイクリングターミナル,10,,4月3日 14:12,,,,measle_turquoise
栃木県,宇都宮市,篠井町1885-1,宇都宮市冒険活動センター,27,,4月3日 14:10,,,,measle_turquoise
栃木県,宇都宮市,茂原777-1,クリーンパーク茂原管理棟会議室,25,,4月12日 15:00,,栃木県HP,,measle_turquoise
栃木県,宇都宮市,茂原町777-1,クリーンパーク茂原　環境学習センター,80,,3月30日 5:06,,,,measle_turquoise
栃木県,宇都宮市,西川田町1038,姿川生涯学習センター付属体育館,75,,4月3日 14:31,,,,measle_turquoise
栃木県,小山市,,県南体育館,100,,4月1日 8:47,,,,measle_turquoise
栃木県,日光市,中宮祠2478-25,ホテルアジアンガーデン,28,,4月12日 15:00,,栃木県HP,,measle_turquoise
栃木県,日光市,倉ケ崎605ー7,特別養護老人ホーム　誠心園,10,,3月21日 0:29,0288-21-7020,,,measle_turquoise
栃木県,日光市,大沢町809-1,日光市大沢公民館,21,,4月12日 15:00,,栃木県HP,,measle_turquoise
栃木県,日光市,根室609-1,今市青少年スポーツセンター,55,,4月12日 15:00,,栃木県HP,,measle_turquoise
栃木県,日光市,町谷1866-1,かたくりの湯,5,,4月12日 15:00,,栃木県HP,,measle_turquoise
栃木県,栃木市,園部町2-14-9,老人福祉センター長寿園,44,,4月12日 15:00,,栃木県HP,,measle_turquoise
栃木県,栃木市,平井町638,太平少年自然の家,23,,4月12日 15:00,,栃木県HP,,measle_turquoise
栃木県,栃木市,都賀町合戦場599-6,ｱﾄﾞﾊﾞﾝｽ ﾌｨﾙﾑ ﾃﾞｨﾊﾞｲｽ ｲﾝｸ合戦場寮,40,,4月12日 15:00,,栃木県HP,,measle_turquoise
栃木県,芳賀郡益子町,大字益子4470,芳賀青年の家,54,,4月12日 15:00,,栃木県HP,,measle_turquoise
栃木県,芳賀郡茂木町,大字木幡252,昭和ふるさと村,13,,4月12日 15:00,,栃木県HP,,measle_turquoise
栃木県,足利市,名草中町1618-1,セミナーハウス,46,,4月12日 15:00,,栃木県HP,,measle_turquoise
栃木県,足利市,江川町3丁目62-2,北幸楽荘,8,,4月12日 15:00,,栃木県HP,,measle_turquoise
栃木県,那須塩原市,南郷屋5-163,那須塩原市健康長寿センター,28,,4月12日 15:00,,栃木県HP,,measle_turquoise
栃木県,那須烏山市,田野倉85-1,保健福祉センター,11,,4月12日 15:00,,栃木県HP,,measle_turquoise
栃木県,那須烏山市,野上７０３,旧野上小学校,,,3月21日 0:32,0287831111（市役所）　　穴場。現在30名程度まだまだ空きあり。入浴場なしだがバスで近くの温泉へ行っている。※栃木県です。,,,measle_yellow
栃木県,那須郡那須町,大字寺子乙2516-36,那須町スポーツセンター,78,,4月12日 15:00,,栃木県HP,,measle_turquoise
栃木県,那須郡那須町,湯本157,なす高原自然の家,133,,4月12日 15:00,,栃木県HP,,measle_turquoise
栃木県,鹿沼市,下石川694-1,鹿沼総合体育館,161,,4月12日 15:00,,栃木県HP,,measle_turquoise
栃木県,鹿沼市,御成橋町2-2197-1,菊沢コミュニティセンター,25,,4月12日 15:00,,栃木県HP,,measle_turquoise
福島県,いわき市,,下山田下公民館,20,,4月13日 16:39,,福島県災害対策本部より,,measle_turquoise
福島県,いわき市,,南大平集会所,30,30,4月13日 16:39,,福島県災害対策本部より,,measle_turquoise
福島県,いわき市,,石住集会所,15,20,4月13日 16:39,,福島県災害対策本部より,,measle_turquoise
福島県,いわき市,三和町下市萱字竹ノ内114-1,三和ふれあい館,0,,4月7日 17:46,,福島県災害対策本部による,"37.142735,140.687891",measle_grey
福島県,いわき市,中央台飯野四丁目5番地の1,中央台公民館,61,,4月13日 16:39,,福島県災害対策本部による,"37.016208,140.920193",measle_turquoise
福島県,いわき市,中央台高久2丁目24番地,中央台東小学校,158,,4月13日 16:39,電話番号: 0246-46-0630　備考: 楢葉町民ほか　老人多。,福島県災害対策本部による,"37.008354,140.928467",measle_turquoise
福島県,いわき市,中央台鹿島二丁目１?１,中央台南小学校,153,,4月13日 16:39,電話番号: 0246-31-1020　備考: 楢葉町民ほか,福島県災害対策本部による,"37.002567,140.922562",measle_turquoise
福島県,いわき市,内郷御厩町二丁目１２１番地,御厩小学校,153,,4月13日 16:39,,福島県災害対策本部による,"37.046258,140.869423",measle_turquoise
福島県,いわき市,内郷綴町大木下28-1,内郷コミュニティセンター,145,,4月13日 16:39,,福島県災害対策本部による,"37.036506,140.859724",measle_turquoise
福島県,いわき市,内郷綴町榎下40?1,宮沢集会所,20,,4月13日 16:39,,福島県災害対策本部による,"37.036384,140.857702",measle_turquoise
福島県,いわき市,内郷高坂町台６,高坂小学校,14,,4月13日 16:39,,福島県災害対策本部による,"37.040689,140.857127",measle_turquoise
福島県,いわき市,勿来町窪田小島11-1,勿来公民館,11,,4月7日 17:46,,福島県災害対策本部による,"36.889440,140.761613",measle_turquoise
福島県,いわき市,勿来町窪田小島11-1,勿来市民公民館,28,,4月13日 16:39,,福島県災害対策本部より,"36.889470,140.761581",measle_turquoise
福島県,いわき市,勿来町関田北作６番地,勿来第二中学校,61,,4月13日 16:39,,福島県災害対策本部による,,measle_turquoise
福島県,いわき市,四倉町字５丁目４,四倉高等学校,176,1000,4月13日 16:39,第１体育館、第2体育館、柔剣道場。孤立しており、老人・子供多し,福島県災害対策本部による,"37.112484,140.988065",measle_turquoise
福島県,いわき市,四倉町狐塚字小橋89,大浦公民館,15,,4月13日 16:39,,福島県災害対策本部より,"37.090364,140.969340",measle_turquoise
福島県,いわき市,好間町中好間字中川原29?1,好間公民館,20,160,4月13日 16:39,,福島県災害対策本部による,"37.063353,140.856909",measle_turquoise
福島県,いわき市,小名浜下神白字武城２３,小名浜高等学校,74,83,4月13日 16:39,,福島県災害対策本部による,"36.946925,140.922201",measle_turquoise
福島県,いわき市,小名浜下神白字綱取８８,下神白三崎集会所,14,16,4月13日 16:39,,福島県災害対策本部による,"36.942801,140.916582",measle_turquoise
福島県,いわき市,小名浜字古湊１９０,冷泉寺,5,3,4月13日 16:39,,福島県災害対策本部による,"36.947779,140.912831",measle_turquoise
福島県,いわき市,小名浜岡小名字山田作15,小名浜第一中学校,5,28,4月7日 17:46,,福島県災害対策本部による,"36.949127,140.905353",measle_turquoise
福島県,いわき市,小名浜岡小名字池袋11番地,小名浜第二中学校,52,43,4月13日 16:39,,福島県災害対策本部による,"36.955971,140.911927",measle_turquoise
福島県,いわき市,小名浜愛宕上6-1,小名浜市民会館,32,37,4月13日 16:39,,福島県災害対策本部による,"36.954165,140.895259",measle_turquoise
福島県,いわき市,小名浜愛宕上7-2,小名浜公民館,80,,4月13日 16:39,,福島県災害対策本部による,"36.954085,140.895216",measle_turquoise
福島県,いわき市,小浜町西ノ作68,汐見が丘小学校,73,59,4月13日 16:39,,福島県災害対策本部による,"36.922577,140.830647",measle_turquoise
福島県,いわき市,常磐上湯長谷町上ノ台７５番地,長倉小学校,31,,4月13日 16:39,,福島県災害対策本部による,"37.002451,140.837403",measle_turquoise
福島県,いわき市,常磐上湯長谷町五反田５５,湯本高等学校,190,400,4月13日 16:39,定員: 400,福島県災害対策本部による,"36.997768,140.841827",measle_turquoise
福島県,いわき市,常磐下湯長谷町勝善２１,磐崎小学校,32,,4月13日 16:39,,福島県災害対策本部による,"36.988078,140.851118",measle_turquoise
福島県,いわき市,常磐水野谷町竜ヶ沢２３０,湯本第三小学校,24,,4月13日 16:39,,福島県災害対策本部による,"37.008390,140.863294",measle_turquoise
福島県,いわき市,常磐湯本町上浅貝10,湯本第二中学校,36,,4月13日 16:39,アドレス：yumoto2-jh@city.iwaki.fukushima.jp,福島県災害対策本部による,"37.015423,140.858040",measle_turquoise
福島県,いわき市,常磐湯本町上浅貝22-1,いわきゆったり館,72,,4月13日 16:39,,福島県災害対策本部による,"37.010683,140.855420",measle_turquoise
福島県,いわき市,常磐湯本町字栄田11番地,湯本第一小学校,81,,4月13日 16:39,,福島県災害対策本部による,"37.003330,140.848358",measle_turquoise
福島県,いわき市,常磐藤原町斑堂１１５?２,藤原小学校,58,,4月13日 16:39,,福島県災害対策本部による,"37.001548,140.822396",measle_turquoise
福島県,いわき市,平上荒川字長尾３０,福島工業高等専門学校,135,,4月7日 17:46,,福島県災害対策本部による,"37.032975,140.889225",measle_turquoise
福島県,いわき市,平下神谷字宿２５,草野小学校,59,,4月13日 16:39,電話番号: 0246-34-2207　備考: 楢葉町民ほか,福島県災害対策本部による,"37.071419,140.947904",measle_turquoise
福島県,いわき市,平下荒川字中剃１?３,平工業高等学校,142,160,4月13日 16:39,,福島県災害対策本部による,"37.037189,140.902908",measle_turquoise
福島県,いわき市,平下高久字原極６４,高久小学校,30,,4月13日 16:39,,福島県災害対策本部による,"37.029537,140.957825",measle_turquoise
福島県,いわき市,平字三崎1-6,いわき芸術交流館　アリオス,132,,4月13日 16:39,,福島県災害対策本部による,"37.049870,140.889554",measle_turquoise
福島県,いわき市,平字正内町6-1,平体育館,129,,4月13日 16:39,,福島県災害対策本部による,"37.054858,140.899952",measle_turquoise
福島県,いわき市,平字高月７,磐城高等学校,34,100,4月13日 16:39,定員: 20　電話番号: 0246-23-2556,福島県災害対策本部による,"37.063183,140.879684",measle_turquoise
福島県,いわき市,平沼ノ内字新街３５,沼の内公民館,34,,4月13日 16:39,,福島県災害対策本部による,"37.011953,140.971695",measle_turquoise
福島県,いわき市,平藤間字千ヶ久保７６,藤間中学校,76,,4月13日 16:39,,福島県災害対策本部による,"37.036022,140.964249",measle_turquoise
福島県,いわき市,植田町根小屋２５－４,植田中学校,5,,4月13日 16:39,,福島県災害対策本部より,"36.919362,140.786940",measle_turquoise
福島県,いわき市,永崎字館１,江名中学校,74,89,4月13日 16:39,,福島県災害対策本部による,"36.959191,140.940896",measle_turquoise
福島県,いわき市,江名字天ケ作130,江名小学校,140,152,4月13日 16:39,老人多。水・食糧不足。,福島県災害対策本部による,"36.971448,140.954328",measle_turquoise
福島県,いわき市,泉町４丁目１３−１１,泉公民館,66,,4月13日 16:39,,福島県災害対策本部による,"36.951669,140.853753",measle_turquoise
福島県,いわき市,洋向台３丁目,洋向台東公園集会所,47,48,4月13日 16:39,,福島県災害対策本部による,"36.967490,140.937616",measle_turquoise
福島県,いわき市,田人町旅人字下平石191,田人ふれあい館,115,100,4月13日 16:39,満員,福島県災害対策本部による,"36.952212,140.704834",measle_turquoise
福島県,いわき市,錦町中迎一丁目12-1,勿来体育館,100,,4月13日 16:39,,福島県災害対策本部による,"36.906235,140.793501",measle_turquoise
福島県,いわき市,錦町細谷102-58,南の森スポーツパーク,273,,4月13日 16:39,,福島県災害対策本部による,"36.914181,140.765301",measle_blue
福島県,二本松市,,岳下住民センター 婦人の家,38,100,4月17日 17:53,,福島県災害対策本部による,,measle_turquoise
福島県,二本松市,三保内７２−１,岳下住民センター（体育館）,110,250,4月8日 18:47,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.588319,140.417800",measle_turquoise
福島県,二本松市,亀谷１丁目５−１,二本松住民センター(体育館）,5,200,4月17日 17:53,浪江町民,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.594229,140.439120",measle_turquoise
福島県,二本松市,太子堂２８２,大平住民センター（体育館）,122,255,4月8日 19:28,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.578562,140.474042",measle_turquoise
福島県,二本松市,太田堺田95－1,旧下太田小学校,88,560,4月8日 18:45,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.593064,140.539390",measle_turquoise
福島県,二本松市,太田字堺田４７−１,太田住民センター（体育館）,150,190,4月8日 19:31,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.593798,140.539693",measle_turquoise
福島県,二本松市,岳温泉１の197,安達太良体育館,50,350,4月17日 17:53,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.604662,140.355285",measle_turquoise
福島県,二本松市,平石町３６５−１,石井住民センター（体育館）,84,250,4月8日 19:26,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.561453,140.460548",measle_turquoise
福島県,二本松市,戸沢字下田１００,戸沢住民センター（体育館）,100,190,4月8日 19:58,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.569637,140.578402",measle_turquoise
福島県,二本松市,木幡字叺内６５,木幡住民センター（公民館）,109,190,4月8日 20:26,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.619859,140.556624",measle_turquoise
福島県,二本松市,永田字長坂4-2,JICA二本松,208,300,4月17日 17:53,定員: 324　備考: 受入予定あり,,"37.612404,140.341843",measle_blue
福島県,二本松市,西新殿字西１,新殿地区体育館,53,130,4月8日 20:15,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.534730,140.557789",measle_turquoise
福島県,二本松市,西町２２３−１,杉田住民センター,87,150,4月8日 19:25,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.560558,140.412084",measle_turquoise
福島県,二本松市,郭内４丁目９７,城山第二体育館,50,230,4月17日 17:53,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.603350,140.428445",measle_turquoise
福島県,二本松市,金色４２４−１,二本松合同庁舎,37,50,4月17日 17:53,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.584860,140.431050",measle_turquoise
福島県,二本松市,針道字上台１３２,東和生きがいセンター,32,,4月8日 20:31,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.598251,140.580201",measle_turquoise
福島県,二本松市,針道字堤崎25,旧針道小学校,5,750,4月17日 17:53,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.598181,140.576562",measle_turquoise
福島県,二本松市,針道字蔵下２３－１,東和第一体育館,31,300,4月17日 17:53,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.596999,140.579367",measle_turquoise
福島県,伊達市,,月舘老人福祉センター,2,,3月14日 16:00,電話番号: 024-573-3401,,"37.734612,140.609314",measle_turquoise
福島県,伊達市,保原町字宮下１１１−４,保原第二体育館,40,150,4月7日 17:46,定員: 200　電話番号: 024-575-4166,福島県災害対策本部による,"37.821243,140.556244",measle_turquoise
福島県,伊達市,保原町字舟橋１８０,伊達ふれあいセンター,53,250,4月17日 17:53,定員: 240　電話番号: 024-551-2247,福島県災害対策本部による,"37.815998,140.510925",measle_turquoise
福島県,伊達市,保原町字西町１１３,保原ふれあいセンター,1,200,4月17日 17:53,,福島県災害対策本部より,"37.823935,140.551684",measle_turquoise
福島県,伊達市,保原町所沢字東畑１００,柱沢公民館,15,50,4月17日 17:53,定員: 50　電話番号: 024-575-0860　備考: 浪江町,福島県災害対策本部による,"37.796646,140.568420",measle_turquoise
福島県,伊達市,前川原37-1,伊達体育館,69,200,4月17日 17:53,,,"37.820450,140.507440",measle_turquoise
福島県,伊達市,月舘町御代田字月崎山１?７,特別養護老人ホーム星風苑,,,3月18日 0:27,電話番号：024-573-3581　物資不足。,,"37.752224,140.603163",measle_yellow
福島県,伊達市,梁川町字北町頭７０,梁川体育館,185,500,4月17日 17:53,,福島県災害対策本部による,"37.858328,140.614433",measle_turquoise
福島県,伊達市,霊山町掛田字西裏１７,霊山中央公民館,73,150,4月17日 17:53,定員: 100　電話番号: 024-586-1314　備考: 双葉高校（予定）,福島県災害対策本部による,"37.783630,140.592514",measle_turquoise
福島県,伊達市,霊山町掛田字西裏１７,霊山体育館,0,250,4月7日 17:46,定員: 500,福島県災害対策本部による,"37.783958,140.592630",measle_grey
福島県,伊達郡国見町,大字大木戸字新田原３,大木戸ふれあいセンター,4,40,4月17日 17:53,,福島県災害対策本部による,"37.890378,140.571997",measle_turquoise
福島県,伊達郡国見町,大字藤田字観月台15,観月台文化センター,63,,4月17日 17:53,体育館・施設,福島県災害対策本部による,"37.877048,140.542477",measle_turquoise
福島県,伊達郡川俣町,大字小島字町畑8-1/,旧おじま小（おじまふるさと交流館）,82,950,4月17日 17:53,電話番号: 024-566-3297,福島県災害対策本部による,"37.697359,140.608239",measle_turquoise
福島県,伊達郡桑折町,大字下郡字堂ノ前11-1,伊達崎公民館,6,90,4月17日 17:53,,福島県災害対策本部による,"37.850007,140.539728",measle_turquoise
福島県,会津若松市,,あいづ総合体育館,69,300,4月17日 17:53,定員: 300　備考: 水・毛布あり,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.460323,139.925949",measle_turquoise
福島県,会津若松市,一箕町大字八幡字八幡2番地の１,ふれあい体育館,88,200,4月17日 17:53,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.510271,139.946069",measle_turquoise
福島県,会津若松市,河東町浅山字石堀山45,河東総合体育館,68,250,4月17日 17:53,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.546100,139.956636",measle_turquoise
福島県,南会津郡下郷町,,ふれあいセンター,0,100,,,,"37.255581,139.872131",measle_grey
福島県,南会津郡下郷町,,大川ふるさと公園（ｺﾐｭﾆﾃｨｾﾝﾀｰ）,0,400,4月8日 22:28,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.245041,139.856979",measle_grey
福島県,南会津郡南会津町,松下,松ノ下多目的集会所,10,20,4月8日 22:32,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.207269,139.767955",measle_turquoise
福島県,南会津郡南会津町,永田字東俣１６１−１,永田林業研修センター,5,42,4月13日 16:39,,福島県災害対策本部による,"37.198079,139.753004",measle_turquoise
福島県,南会津郡南会津町,永田字枇杷影２,高齢者センター,0,80,4月8日 22:31,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.200247,139.759812",measle_grey
福島県,南会津郡南会津町,田部原,田部原コミュニティセンター,13,20,4月8日 22:32,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.210736,139.801229",measle_turquoise
福島県,南会津郡只見町,只見町大字黒谷字館658,朝日地区センター,4,80,4月13日 16:39,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.306934,139.366180",measle_turquoise
福島県,南会津郡只見町,大字布沢字大久保５４４,森林の分校ふざわ,50,,4月8日 22:30,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.340027,139.476218",measle_turquoise
福島県,南会津郡檜枝岐村,,村内の民宿・旅館,231,,4月8日 22:29,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf",,measle_blue
福島県,南相馬市,原町区北長野字北原田２８８,石神第一小学校,78,,4月13日 16:39,,福島県災害対策本部による,"37.659147,140.934749",measle_turquoise
福島県,南相馬市,原町区東町２丁目,原町第一小学校,128,552,4月13日 16:39,,福島県災害対策本部による,"37.642858,140.962942",measle_turquoise
福島県,南相馬市,西町三丁目2,鹿島保健センター,52,60,4月13日 16:39,,福島県災害対策本部より,,measle_turquoise
福島県,南相馬市,鹿島区西町２丁目１１６,デイサービス「ひまわり」,36,65,4月13日 16:39,,福島県災害対策本部による,"37.708318,140.960898",measle_turquoise
福島県,喜多方市,字押切１丁目86,押切川公園体育館,73,780,4月17日 17:53,定員: 780,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.654114,139.863098",measle_turquoise
福島県,大沼郡三島町,,森の校舎かたくり,4,100,4月13日 16:39,(団体用),"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.488472,139.660599",measle_turquoise
福島県,大沼郡会津美里町,,あやめ荘,12,200,4月13日 16:39,楢葉町避難所,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.458622,139.845825",measle_turquoise
福島県,大沼郡会津美里町,,新鶴体育館,46,150,4月8日 22:24,定員: 150,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.507160,139.811554",measle_turquoise
福島県,大沼郡会津美里町,,新鶴構造改善センター,75,100,4月13日 16:39,楢葉町避難所,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.511353,139.831223",measle_turquoise
福島県,大沼郡会津美里町,,新鶴高齢者福祉センター,33,40,4月13日 16:39,体調不良者用,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.512527,139.829163",measle_turquoise
福島県,大沼郡会津美里町,,農村環境改善センター,111,230,4月13日 16:39,楢葉町避難所,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.435696,139.879501",measle_turquoise
福島県,大沼郡会津美里町,,高田体育館,75,100,4月13日 16:39,"定員: 閉鎖
自治体ホームページに避難所情報自体なし。","福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.462597,139.845596",measle_turquoise
福島県,大沼郡会津美里町,大字八木沢字伴右エ門前,旧赤沢幼稚園,0,80,4月13日 16:39,楢葉町避難所,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.475190,139.818624",measle_grey
福島県,大沼郡会津美里町,大字八木沢字伴右エ門前3503,旧赤沢小,12,150,4月13日 16:39,楢葉町避難所,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.475604,139.817502",measle_turquoise
福島県,大沼郡会津美里町,字舘ノ南甲544,旧高田幼児保育園,65,,4月13日 16:39,楢葉町避難所,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.459986,139.841940",measle_turquoise
福島県,大沼郡昭和村,,しらかば会館,3,15,4月17日 17:53,定員: 15,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.355392,139.591400",measle_turquoise
福島県,大沼郡昭和村,,昭和村公民館,0,15,4月17日 17:53,定員: 10,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.335403,139.610657",measle_grey
福島県,大沼郡昭和村,,生活改善センター,0,10,4月8日 22:58,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.326656,139.685730",measle_grey
福島県,安達郡大玉村,,アットホーム大玉,121,150,4月17日 17:53,定員: 100　電話番号: 0243-48-2026,,"37.582272,140.336075",measle_turquoise
福島県,安達郡大玉村,,フォレストパークあだたら,106,110,4月17日 17:53,定員: 100　電話番号: 0243-48-2040　備考: コテージ１８棟、乳幼児・高齢者優先,福島県災害対策本部による,"37.580936,140.328735",measle_turquoise
福島県,安達郡大玉村,大山字大江田中３７−１,大山公民館,30,30,4月17日 17:53,,福島県災害対策本部による,"37.545346,140.387871",measle_turquoise
福島県,安達郡大玉村,大山字大皿久保１１０−５,大玉温泉　金泉閣,32,30,4月17日 17:53,,福島県災害対策本部による,"37.574582,140.348648",measle_turquoise
福島県,安達郡大玉村,大山字藤ノ木８２,北部ふれあいセンター,27,30,4月17日 17:53,,福島県災害対策本部による,"37.556269,140.383526",measle_turquoise
福島県,安達郡大玉村,大山田池５５−１,東部ふれあいセンター,26,30,4月17日 17:53,,福島県災害対策本部による,"37.534339,140.371006",measle_turquoise
福島県,安達郡大玉村,玉井字台37,大玉村地域包括支援センター,24,30,4月17日 17:53,,福島県災害対策本部による,"37.534714,140.370037",measle_turquoise
福島県,安達郡大玉村,玉井字橋本１３９,西部ふれあいセンター,22,30,4月17日 17:53,,福島県災害対策本部による,"37.540780,140.349221",measle_turquoise
福島県,岩瀬郡鏡石町,,老人福祉センター,26,,4月8日 22:05,定員: 80,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.244736,140.349670",measle_turquoise
福島県,東白川郡棚倉町,,ルネサンス棚倉,15,50,4月13日 16:39,,,"37.034973,140.398102",measle_turquoise
福島県,東白川郡矢祭町,大字小田川字春田１６−１,山村開発センター,8,150,4月13日 16:39,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","36.865790,140.424370",measle_turquoise
福島県,河沼郡会津坂下町,,会津自然の家,59,200,4月17日 17:53,,"福島県ウェブサイト配布資料
http://www.pref.fukushima.jp/j/hinanjolist0407.pdf","37.581356,139.799408",measle_turquoise
